"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
2.80392003650303,0.722117888077273,12.0138448170941,1.22025852041701e-15,4.67728355600657e-13,25.4580128242844,"CREM"
1.895864367,0.509587061113636,12.0069185825583,1.2448036903139e-15,4.67728355600657e-13,25.4384697494245,"TNFAIP3"
0.84784001060606,0.1834555575,12.003101996789,1.25854256744363e-15,4.67728355600657e-13,25.4276980919255,"MCFD2"
1.23976910436364,0.314223797181818,11.9817078738766,1.33845860269095e-15,4.88701762091298e-13,25.3672803765421,"UPP1"
3.36468491741212,0.883696827304545,11.9285646247381,1.56002208889304e-15,5.50686875807003e-13,25.2169340805706,"NRIP3"
1.19980067339394,0.2684709295,11.9283155465297,1.56114384358126e-15,5.50686875807003e-13,25.2162285193968,"TP53BP2"
1.66844220733333,0.517500871772727,11.8767629299662,1.81187907518636e-15,6.28480455212975e-13,25.0700151929076,"BCL2A1"
4.23476439350303,1.28486649578182,11.8690529984659,1.85274704494612e-15,6.32120844252765e-13,25.0481173795634,"CXCL1"
2.41710462469697,0.653928395113636,11.8440534504587,1.99181491997507e-15,6.68607292169696e-13,24.9770580707717,"MELTF"
-2.56296322493939,-0.722845935840909,-11.8167248798171,2.15600741877838e-15,7.12235339676439e-13,24.8992818301343,"LINC02724"
0.849002209715152,0.24792852635,11.7572367178206,2.56258816151025e-15,8.33321637771113e-13,24.7296305154086,"IFRD1"
-1.89898226501212,-0.474150215786364,-11.7490193700839,2.62457157715127e-15,8.40347440979574e-13,24.7061581715594,"ZNF532"
-1.19846934593939,-0.297840216909091,-11.6694190646722,3.30978905608526e-15,1.04368681568555e-12,24.478311046193,"TRPV1"
-1.22824034063636,-0.269736441795455,-11.6217615220949,3.8043964688325e-15,1.1817477508857e-12,24.3414854474563,"PCED1A"
3.3722792880303,1.00248739215909,11.570452462926,4.42128202875627e-15,1.32379884685903e-12,24.1938320284865,"EREG"
1.06084522984848,0.285388203068182,11.5696002009926,4.43234442198192e-15,1.32379884685903e-12,24.191376438206,"UBE2A"
-2.35986041963636,-0.660616858,-11.567697231387,4.45714655604086e-15,1.32379884685903e-12,24.1858931279372,"CX3CR1"
-2.51303574519394,-0.617736100195454,-11.5632144253924,4.51613098822751e-15,1.32379884685903e-12,24.1729742094281,"FCRL3"
2.42470926615152,0.613764750386364,11.5446984758066,4.7682795053127e-15,1.35820499815884e-12,24.1195845553234,"EMP1"
2.402414064,0.606523106545454,11.5412135942212,4.81731117260485e-15,1.35820499815884e-12,24.1095309060214,"PPIF"
1.24746490901818,0.3095911346,11.5363634031561,4.88640558734365e-15,1.35820499815884e-12,24.0955356899502,"PLK3"
1.224495042,0.266763264863636,11.5357962843029,4.89455001258471e-15,1.35820499815884e-12,24.0938990614223,"HIVEP1"
1.70167249571515,0.496176778213636,11.5210785691405,5.11080018931226e-15,1.39166107414017e-12,24.0514104701763,"CSRNP1"
-1.56677775137576,-0.402399870104545,-11.518554358832,5.14885175421839e-15,1.39166107414017e-12,24.044120373736,"CD1A"
1.27395841975758,0.319314117909091,11.5116507932695,5.25439586309797e-15,1.40198059875378e-12,24.0241779800603,"TBC1D22B"
2.95675080336364,0.822278027477273,11.4957845494831,5.50536608899062e-15,1.45035036764649e-12,23.9783205253233,"TMEM52B"
0.719471448545455,0.194203956318182,11.4695244891763,5.94778240807582e-15,1.54731559346093e-12,23.9023473288187,"TBC1D15"
1.83725056266667,0.494918696181818,11.4652645527006,6.02288133292022e-15,1.54750871976217e-12,23.8900140592795,"MN1"
1.83894104948485,0.558749985886364,11.459653808089,6.12326461075837e-15,1.54798641139268e-12,23.8737662076857,"NOCT"
1.1355708719697,0.268376805113636,11.4568809669345,6.1734995265036e-15,1.54798641139268e-12,23.8657349115626,"BRAF"
-1.41850944590909,-0.38094795375,-11.421389477444,6.8546911658925e-15,1.69833133981613e-12,23.7628448260632,"JAML"
2.39876885942424,0.704929969068182,11.4004966277602,7.2908803838892e-15,1.78515061822943e-12,23.7021964762969,"RASGEF1B"
0.715305950090909,0.17451140925,11.3629032302098,8.14797963020519e-15,1.97181107050966e-12,23.5929203466802,"KDM5B"
-1.15522267531515,-0.272204590786364,-11.3422346558282,8.66208154794688e-15,2.07212920891805e-12,23.5327595635811,"C10orf143"
1.37439678478788,0.362236711409091,11.3367880080392,8.80295927966128e-15,2.08189986963989e-12,23.5168961713547,"ITPRIP"
2.91056355324242,0.771938442340909,11.3298170738358,8.98666089308043e-15,2.10146501693022e-12,23.4965874245174,"DUSP4"
-2.12494582063636,-0.512330328159091,-11.3218521531426,9.20132447601532e-15,2.12775516660923e-12,23.4733747950822,"TRDC"
-1.39747832984848,-0.348060533522727,-11.304590534243,9.68457937590924e-15,2.2148952304552e-12,23.4230387764981,"ZNF137P"
1.99698182333333,0.466734509772727,11.2402096831997,1.17257761873797e-14,2.64702804656797e-12,23.2349441938505,"ABCA1"
3.09419109612121,0.776782682454545,11.236351186326,1.18611565162524e-14,2.64702804656797e-12,23.2236534236566,"GPR84"
-1.55585728942424,-0.406301322022727,-11.2336848745427,1.19556331144239e-14,2.64702804656797e-12,23.2158500599422,"CIRBP"
0.997351516121212,0.260266742,11.218469851019,1.25095546584051e-14,2.74051422684976e-12,23.1713025955663,"ETF1"
-1.18390173725455,-0.257482534331818,-11.1762039336031,1.41889268210873e-14,3.07604109375489e-12,23.0473896050688,"FAM111A-DT"
0.535656056290909,0.134693421054545,11.15211806831,1.52465110689445e-14,3.24155080928978e-12,22.9766679067371,"HIF1A"
0.774924991545454,0.205019456340909,11.1517366896545,1.52638852253699e-14,3.24155080928978e-12,22.9755474598265,"PPP4R2"
-1.53011664072727,-0.391828144,-11.1041326117816,1.75981923176142e-14,3.69953109610289e-12,22.8355378219258,"MYCL"
1.34540407690909,0.330332092318182,11.0820730860019,1.87996804628079e-14,3.91258949791959e-12,22.7705541952462,"CHMP4B"
-1.00481247824242,-0.267419244954545,-11.0334129598654,2.1752860239924e-14,4.4823814585475e-12,22.6269775243051,"MCEE"
0.759871030484849,0.184357759863636,11.0079157031443,2.34840148732714e-14,4.76966231296089e-12,22.5516177725272,"EAF1"
0.91393276539394,0.1929865305,11.006200308445,2.36053823868428e-14,4.76966231296089e-12,22.546544602061,"STARD4"
1.39558511781818,0.345106672545455,10.9921506359434,2.46236780410192e-14,4.92757680182397e-12,22.5049786689769,"HSPA13"
-1.07415082536364,-0.261716106431818,-10.9884680047876,2.48978841126812e-14,4.93499775383925e-12,22.4940792119269,"TEP1"
2.30509991139394,0.613317056454545,10.9545520305065,2.75735376747455e-14,5.41377798195098e-12,22.3936124809357,"EGR2"
1.60273866533333,0.453833204636364,10.9449036871091,2.83867188735504e-14,5.52134946912459e-12,22.3650036296055,"SPRED2"
-1.94884140573939,-0.529099142059091,-10.9346579751918,2.92769036707872e-14,5.64176777033725e-12,22.3346097732658,"CD180"
-1.74050238766667,-0.396459704704546,-10.8993656488955,3.25658213304401e-14,6.21798049109284e-12,22.2298071741423,"AATBC"
-1.91099879749697,-0.452159322786364,-10.8498009062054,3.78281624344964e-14,7.15708833260672e-12,22.0823392052063,"TTC22"
2.27584829957576,0.6171018935,10.8407355123396,3.8880188871412e-14,7.24416258947641e-12,22.0553316243433,"PPP1R15A"
-1.73000112169697,-0.489086561454545,-10.8398499222728,3.89845382481913e-14,7.24416258947641e-12,22.052692687097,"KAT14"
3.18716097895758,0.887222623054545,10.8196787017708,4.14397895898297e-14,7.57629354215998e-12,21.9925567197225,"EGR3"
2.46705965833333,0.717216528977273,10.8185594686899,4.15805279771281e-14,7.57629354215998e-12,21.9892183794687,"CTSL"
1.56650517638182,0.326738294077273,10.816316677768,4.18640090980395e-14,7.57629354215998e-12,21.9825282939474,"SLX4IP"
-1.3365002779697,-0.297782172431818,-10.7984520243441,4.4193174981139e-14,7.92886515265056e-12,21.9292152276577,"ZSCAN26"
-2.34847936834545,-0.626553110104546,-10.7929234495705,4.49402847466135e-14,7.99399321492752e-12,21.912707764865,"FCRL1"
1.66976457462424,0.444237197213636,10.7670812750285,4.86060374419801e-14,8.57278687493636e-12,21.8354927611295,"GABARAPL1"
-1.81376426806061,-0.448232359863637,-10.7306838685037,5.42897001919751e-14,9.49476672601164e-12,21.7265876880372,"SLC25A45"
-1.53857889366667,-0.366487607022727,-10.7189151069371,5.62681236155671e-14,9.75876823905986e-12,21.6913363432962,"CD79B"
-1.35697949869697,-0.326570201068182,-10.7103591897391,5.7752199897702e-14,9.93337838240475e-12,21.6656969122818,"SCFD2"
-1.47905490269697,-0.315003211159091,-10.6986204347225,5.98531757251049e-14,1.02103630589417e-11,21.6305035889118,"BTK"
1.90969043348485,0.42387055125,10.6747519580147,6.43672722022155e-14,1.08220400173984e-11,21.5588880633262,"VEGFA"
-2.14038839493939,-0.537913171068182,-10.6741839204803,6.44788084834422e-14,1.08220400173984e-11,21.5571827841253,"MYBL1"
-0.653197251424243,-0.18639018325,-10.6694908286847,6.54078440152615e-14,1.0890144397165e-11,21.5430922232301,"PEX11A"
1.25723252890909,0.393843507863636,10.6656347337731,6.61813385681507e-14,1.09314763355583e-11,21.5315124667611,"ELL2"
-1.12319629806061,-0.259331040090909,-10.6542477767508,6.8520012731448e-14,1.12274886538416e-11,21.4973061451486,"SETD4"
-1.23992369227273,-0.358044941704546,-10.6517106775087,6.90523999467482e-14,1.12274886538416e-11,21.4896823654512,"TPK1"
4.28012906724243,1.23839656047727,10.6467702899725,7.01011606405033e-14,1.13096539166679e-11,21.4748344349055,"INHBA"
-2.91540361209091,-0.759546621840909,-10.6413925446557,7.12611328357219e-14,1.14083592044388e-11,21.4586683634328,"FCRL2"
2.36877832915151,0.720749542227272,10.585898929619,8.44299407900216e-14,1.34134040284117e-11,21.2916237655664,"MYO10"
1.42506141324242,0.436797321886364,10.5646043812594,9.01158710145707e-14,1.42082689966306e-11,21.2274150392331,"PDE4B"
-1.43651445424242,-0.373470533863636,-10.5588377786922,9.17213872978145e-14,1.43526730258806e-11,21.2100168324135,"TMEM161B-DT"
0.98236271959394,0.247500803940909,10.4996373712925,1.09979415369765e-13,1.70384244697077e-11,21.0311502686024,"HMGA1"
-1.3320926959697,-0.350037327113636,-10.4980340264303,1.10522165260933e-13,1.70384244697077e-11,21.0262995029737,"RCSD1"
-2.08126018630303,-0.438401887545454,-10.4898615088257,1.13331133499688e-13,1.72547215518529e-11,21.001569047784,"HLA-DOB"
2.425798939,0.703448076659091,10.4891377479163,1.13583358283868e-13,1.72547215518529e-11,20.9993784841352,"NR4A3"
1.49210469275758,0.41817803225,10.4835056605426,1.15565635788949e-13,1.74286377684029e-11,20.9823298147463,"CCDC93"
2.19658453578788,0.554725175431818,10.4740021011057,1.18990366914139e-13,1.78160252965257e-11,20.9535524481073,"CYSTM1"
-1.03689402827273,-0.24753571425,-10.4564762326871,1.25578210530031e-13,1.86680979825072e-11,20.9004517075984,"MPV17"
1.37820354433333,0.28749200175,10.4507161419521,1.27823150663598e-13,1.88670596568141e-11,20.882990635832,"JAG1"
-2.45184705333333,-0.608862479090909,-10.432561937552,1.35168269893123e-13,1.97188995469476e-11,20.8279295194653,"BLNK"
-2.39711190736364,-0.590010044931818,-10.429942080857,1.3626301962256e-13,1.97188995469476e-11,20.8199799857206,"MARCHF1"
1.5298182839697,0.489034990659091,10.4295282991506,1.36436744895275e-13,1.97188995469476e-11,20.8187243488515,"DDIT3"
-1.5933590570303,-0.400667661772727,-10.4229226789037,1.39240692627958e-13,1.99853606549867e-11,20.7986762749518,"SLC25A43"
0.81287701530303,0.200050005795455,10.4007798934237,1.49073040607495e-13,2.12500556241314e-11,20.731430886099,"PPP1R15B"
-2.58348192049697,-0.638716150536364,-10.397922121668,1.50392279826502e-13,2.12922729778854e-11,20.7227474147401,"FCRL5"
-1.97342795187879,-0.531005530636364,-10.3890747930451,1.54551987899501e-13,2.17333511632731e-11,20.6958575769758,"LPAR5"
-1.51229995439394,-0.313395034204546,-10.3863990896868,1.55832832159061e-13,2.17663953214388e-11,20.6877232354222,"PYHIN1"
1.34665378154545,0.337860812931818,10.3579252931801,1.70148021619946e-13,2.36074708396955e-11,20.6011023645005,"RAB8B"
-1.34474969593939,-0.337224135318182,-10.3546868943717,1.71858365183147e-13,2.36868628886865e-11,20.5912439942442,"WDR73"
-1.97938391545455,-0.430575741590909,-10.3517743922387,1.73411464764478e-13,2.37436802939362e-11,20.5823765449709,"SIRPG"
2.0286122809697,0.593097189272727,10.3393156182081,1.80217337639011e-13,2.45142694832882e-11,20.5444317862458,"CDKN1A"
-1.07625167481818,-0.261680458431818,-10.3297503278789,1.8562578149165e-13,2.49935087158369e-11,20.5152856612253,"PYROXD2"
1.22122982787879,0.365896288181818,10.3288516125733,1.86142314575952e-13,2.49935087158369e-11,20.5125465940246,"CD55"
1.65861632612121,0.483493289045455,10.32652763533,1.87484774206533e-13,2.50123917999125e-11,20.5054631811863,"CTNNAL1"
1.23779402445455,0.307770967113636,10.3217619625586,1.90268462293531e-13,2.52220843137132e-11,20.490935336906,"MAX"
-1.25351602824242,-0.319398539727273,-10.3137052639337,1.95070076416865e-13,2.56949267746063e-11,20.4663682377678,"TLR5"
-2.41317575809091,-0.605080841795454,-10.2936002265657,2.07594830114632e-13,2.71727270713567e-11,20.4050253127946,"OSBPL10"
-1.96053506324242,-0.508420242568182,-10.2897532688435,2.10082695319009e-13,2.73265065936201e-11,20.3932817388265,"HLA-DOA"
1.97537473013939,0.44456229785,10.274779786683,2.20057290250532e-13,2.84461635074166e-11,20.3475538756091,"SLC35F5"
2.91083938598788,0.802120120509091,10.2500183686972,2.37616755559051e-13,3.05264192388578e-11,20.2718700646294,"HCAR3"
-2.12462503989091,-0.609098574627273,-10.2399871287742,2.4512845460812e-13,3.12982417012528e-11,20.2411865612404,"PRICKLE1"
-1.6633506808303,-0.371444025740909,-10.2337630233348,2.4990976012427e-13,3.1593814515361e-11,20.2221416965512,"LINC00494"
1.42658611866667,0.367495368272727,10.2330294145527,2.50479501971678e-13,3.1593814515361e-11,20.2198966264659,"NFKB1"
2.61610960542424,0.634862818659091,10.1926669164675,2.83942285820465e-13,3.55988364608164e-11,20.0962667599995,"TNF"
3.58024736651515,1.04200492329545,10.1899036431662,2.86392473319732e-13,3.56910188906004e-11,20.087795125495,"THBS1"
-1.22983009875758,-0.398277098659091,-10.1802718558811,2.95101649410911e-13,3.65574733782136e-11,20.058258257348,"TNNI3K"
-1.13344807321212,-0.299667926909091,-10.1740826409123,3.0083913577282e-13,3.70477165307924e-11,20.0392720255875,"IL11RA"
1.72609494663636,0.538628539113637,10.1501889759351,3.24069702103171e-13,3.96737567068894e-11,19.9659283721715,"NFKBIA"
1.17326078766667,0.281302796522727,10.14745442552,3.2684174067805e-13,3.97791246022899e-11,19.9575297088772,"MAP1LC3B"
-2.19411691593939,-0.584748733954546,-10.1399971455308,3.34523946115681e-13,4.04773974799974e-11,19.9346211303119,"TRDV3"
1.18217394933333,0.329176626181818,10.1250147722473,3.50515740876623e-13,4.21672462377126e-11,19.8885738609179,"FURIN"
-1.11571659167879,-0.267236712604546,-10.0974556695172,3.81982790542649e-13,4.56886542343311e-11,19.8037969982941,"CEP126"
-1.59155541766667,-0.368496043113637,-10.0877922941527,3.93681719637607e-13,4.68188797091308e-11,19.774047423694,"VPS45"
-1.45149774119394,-0.368792157740909,-10.081569808404,4.01406393729728e-13,4.74663060585404e-11,19.7548845543664,"HNMT"
-0.898567556151515,-0.238682822886363,-10.0767925358578,4.07441000372879e-13,4.7907695478872e-11,19.7401689951088,"MTSS1"
1.41166318351515,0.306821416909091,10.0654455541037,4.22145395704279e-13,4.93578088505475e-11,19.7052047821494,"RIT1"
-1.4856026130303,-0.400632411318182,-10.0495117788057,4.43705952542394e-13,5.15888730967168e-11,19.6560789537521,"ATG4C"
1.51709841112121,0.380654964386364,10.0459178244209,4.48721265358672e-13,5.18821498591371e-11,19.6449938207764,"IRAK2"
-1.40840395221212,-0.341336467659091,-10.0039874357095,5.11657410563233e-13,5.88321217052045e-11,19.5155416698078,"CCDC121"
-1.41535589506061,-0.355175875977273,-9.9937652141296,5.28311890668189e-13,6.04133355416832e-11,19.4839482585019,"PNOC"
1.71324771293939,0.473838773477273,9.98810067949231,5.37776121919596e-13,6.11595445321892e-11,19.4664353381575,"IER3"
1.94496638448485,0.547404911636364,9.97922217957501,5.5295692806264e-13,6.25442368849982e-11,19.4389775973642,"PLIN2"
-1.2644692070303,-0.304169870181818,-9.97650858515697,5.57682780739924e-13,6.27378055824826e-11,19.430583492693,"BACE2"
-1.76879087331515,-0.420111495013636,-9.91981952291058,6.66329264393559e-13,7.45572293040793e-11,19.2550089872881,"HOXB-AS1"
1.02212054777576,0.224316946895455,9.90399074327195,7.00332108340332e-13,7.79428440576417e-11,19.2059116787711,"SURF4"
-1.12639191943636,-0.26928872315,-9.90010519101447,7.08944196600692e-13,7.84816309556043e-11,19.1938546963738,"TCHP"
-0.686337757060606,-0.200014427659091,-9.88018443408812,7.54811186134736e-13,8.3117092094371e-11,19.1320098612917,"PSME3IP1"
0.987290364272727,0.272719024977273,9.87014670356638,7.79049854676743e-13,8.52988078080948e-11,19.1008282068197,"MEF2D"
-2.56736076360606,-0.60082767275,-9.86861344216695,7.82821078769273e-13,8.52988078080948e-11,19.0960640896998,"MS4A1"
-1.48682203327273,-0.384891463227273,-9.85832739277891,8.0860321723226e-13,8.76492195679052e-11,19.0640957895998,"RCBTB2"
-1.13324256139394,-0.254215698045455,-9.85660151654998,8.1301263238747e-13,8.76705642758966e-11,19.0587305770456,"MEAK7"
-1.51504922213333,-0.420393120672727,-9.85285433005611,8.22670256372798e-13,8.82547081218076e-11,19.0470804404866,"ZNF780B"
-1.205058202,-0.330505801227273,-9.83365747309626,8.73998971399915e-13,9.32803415014104e-11,18.9873688528568,"TIGD7"
-1.23057008987879,-0.286036534409091,-9.82567562549153,8.96284309159443e-13,9.49556120521867e-11,18.9625276985941,"IL32"
2.14163164515152,0.430448227045454,9.82477995424002,8.98820659921237e-13,9.49556120521867e-11,18.959739682864,"SDC4"
-0.857659028787879,-0.240552576590909,-9.81718157405464,9.20632081758243e-13,9.67686610381442e-11,18.9360836226637,"DRAM2"
-1.0029569390303,-0.228298541545455,-9.81165137747841,9.36842959190721e-13,9.79777671692326e-11,18.9188618631924,"ASB16-AS1"
1.88431589560606,0.588656711022727,9.80201092065979,9.6579657169337e-13,1.00500791250412e-10,18.8888309904266,"ACSL1"
-2.373244969,-0.576487309613636,-9.79472928786695,9.88265008680235e-13,1.02035993505323e-10,18.8661402981362,"PRSS23"
0.706423476393939,0.175360023613636,9.79406045989776,9.90355116667078e-13,1.02035993505323e-10,18.8640557920283,"BIN3-IT1"
1.44115217165455,0.337576875804545,9.79100911727287,9.99947579959662e-13,1.02516793271529e-10,18.8545450948437,"SEC24A"
-1.40609734395152,-0.382230790218182,-9.77541164434839,1.05047059636667e-12,1.07168598292075e-10,18.805911198997,"CATSPER2"
-0.765988463787879,-0.176789752159091,-9.77130350141433,1.06420244519958e-12,1.08039908729238e-10,18.7930966634275,"DECR1"
-1.18412294645455,-0.282979862886364,-9.76640034956712,1.08082977737601e-12,1.08961492897185e-10,18.7777994802767,"TMEM229B"
-1.31213895660606,-0.343242926545455,-9.7655467708316,1.08375115460875e-12,1.08961492897185e-10,18.7751361193438,"STN1"
-1.30788064707273,-0.346997265604545,-9.76045190007586,1.10135537711459e-12,1.10199077444755e-10,18.7592370547375,"CRYBG3"
3.02093679181818,0.772191257954546,9.75884150454828,1.10697974038668e-12,1.10231877305874e-10,18.7542109734044,"PTGES"
-1.07062761821212,-0.299010508159091,-9.75122155557214,1.13398952816335e-12,1.12383762191122e-10,18.7304245266575,"TRAF5"
2.79150058272727,0.684257564318182,9.74317960224507,1.16321921501234e-12,1.14734209966051e-10,18.7053128552489,"HEY1"
-1.50027495518182,-0.368032569977273,-9.73514289240931,1.19319194106964e-12,1.17135427724251e-10,18.6802094638083,"NUDT16"
-2.25029568445454,-0.556298991204545,-9.71794483443639,1.25998516561175e-12,1.23111789984563e-10,18.6264626212508,"RASSF4"
-1.66851103630303,-0.373434713681818,-9.7147462322589,1.27281910650876e-12,1.23784631984394e-10,18.6164623706329,"FCRLA"
1.70715648906061,0.54352618775,9.70792860809717,1.30061720499463e-12,1.25434188921106e-10,18.5951431868255,"JUN"
2.07590874180606,0.709334390918182,9.70649406604226,1.30654420330234e-12,1.25434188921106e-10,18.5906565354566,"SKIL"
2.27732850262424,0.530255190304545,9.7059160038366,1.30894026353946e-12,1.25434188921106e-10,18.5888485245267,"BTBD19"
2.50373329821212,0.731946262704545,9.70472553171331,1.31388877497602e-12,1.25434188921106e-10,18.5851249416427,"PTX3"
-1.54569420945455,-0.461184901090909,-9.69418350883377,1.35854417800131e-12,1.29105120696636e-10,18.5521436758909,"DHRS4-AS1"
1.0958207579697,0.249751512431818,9.66834405445544,1.47460790274811e-12,1.39122847830576e-10,18.4712450617927,"RC3H1"
-0.918040829090909,-0.213824367272727,-9.66649762196269,1.48327611834683e-12,1.39122847830576e-10,18.4654610398997,"RNF214"
