"Gene","logFC.unadj","AveExpr","P.Value.unadj","adj.P.Val.unadj","logFC.adj","P.Value.adj","adj.P.Val.adj","CCI"
"MAP3K5-AS1",0.0516751741515151,0.00798635729545455,0.344778589723981,0.436776815777161,-0.00631308999778815,0.96145974994778,0.988973873770551,NA
"MAP3K5-AS2",0.0849993866060605,-0.0462284748636364,0.698786511001053,0.764711793708491,-0.57856846927759,0.0733327004061946,0.334077934656653,NA
"MAP3K6",-0.0512989492121212,-0.00264400309090909,0.555331985688883,0.639064210507415,0.0108221561925391,0.957784706042276,0.987599856316627,NA
"MAP3K7",0.183450531987879,0.0371108101,0.12321881484143,0.187920020213338,0.291032904573999,0.305036857760627,0.659006383355878,0.586438051829844
"MAP3K7CL",-0.809904051030302,-0.342306121727273,8.19155972299908e-05,0.00039965903103643,0.021175862584459,0.958625466070292,0.987646078776075,1
"MAP3K8",0.530974041848484,0.0872377527954545,0.00509763280612828,0.013171197649712,-0.0556223827892613,0.892248181896996,0.969516969263592,1
"MAP3K9",-0.268933253254545,-0.0337518316045455,0.020063637738474,0.041277366782948,-0.192204323925321,0.356307942081873,0.702690447000323,0.285308448846229
"MAP3K9-DT",-0.0641598092121212,-0.0156579494545455,0.240745147441328,0.326772556003913,-0.134375768349622,0.288025570585092,0.640996218113266,NA
"MAP4",-0.725209554818181,-0.196620241159091,1.65720583705529e-08,2.76050161078905e-07,-0.673599326680463,0.00981216678615811,0.113073946319334,0.0711659516822798
"MAP4K1",-1.17538872381818,-0.2625162235,1.61803238690432e-12,1.48935696648025e-10,-1.00273199696192,0.000633664017607532,0.0230919711535987,0.146893298665823
"MAP4K2",0.0474223534121211,0.0323609887590909,0.689811748015435,0.757296415734609,0.0891847337822309,0.747431480213262,0.917441845178954,NA
"MAP4K3",0.600849208151514,0.134868612068182,2.89494167016652e-06,2.26286527695483e-05,1.09853611863497,8.15368332778795e-05,0.00714853189643835,0.828305844014624
"MAP4K3-DT",0.0402204967575757,-0.00445371156818182,0.494653606553801,0.583190402912627,-0.069081522682587,0.609220759736699,0.857614072217852,NA
